연번,시도,시군구,섬이름,위도,경도,id_count,source_count,velocity_0_count,velocity_1_count,velocity_2_count,state_count,age_count,Points_0_count,Points_1_count,Points_2_count
311,경상남도,통영시,우도,34.659539469999999,128.346529199999992,,,,,,,,,,
312,경상남도,통영시,상노대도,34.674562657998365,128.243399354620891,,,,,,,,,,
313,경상남도,통영시,하노대도,34.665132980000003,128.250602500000014,,,,,,,,,,
314,경상남도,통영시,납도,34.688960889999997,128.284941500000002,,,,,,,,,,
315,경상남도,통영시,두미도,34.701313540000001,128.186409599999990,,,,,,,,,,
316,경상남도,통영시,한산도,34.778267120000002,128.486850800000013,3,3,3,3,3,3,3,3,3,3
317,경상남도,통영시,비산도,34.811482310000002,128.495070700000014,3947,3947,3947,3947,3947,3947,3947,3947,3947,3947
318,경상남도,통영시,좌도,34.795168250000003,128.502424200000007,1467,1467,1467,1467,1467,1467,1467,1467,1467,1467
319,경상남도,통영시,추봉도,34.761376040000002,128.521037600000000,,,,,,,,,,
320,경상남도,통영시,용호도,34.741235923321604,128.490528241369873,58,58,58,58,58,58,58,58,58,58
321,경상남도,통영시,비진도,34.726107290000002,128.462353299999990,22,22,22,22,22,22,22,22,22,22
322,경상남도,통영시,죽도,34.731428129999998,128.529322900000011,45,45,45,45,45,45,45,45,45,45
323,경상남도,통영시,매물도,34.640785979999997,128.573415899999986,3,3,3,3,3,3,3,3,3,3
324,경상남도,통영시,소매물도,34.626032690000002,128.549524700000006,,,,,,,,,,
325,경상남도,통영시,장사도,34.711903079999999,128.559673199999992,3,3,3,3,3,3,3,3,3,3
326,경상남도,통영시,가왕도,34.684281210000002,128.578319200000010,1,1,1,1,1,1,1,1,1,1
327,경상남도,통영시,상도,34.877947730000002,128.375053100000002,,,,,,,,,,
328,경상남도,통영시,수우도,34.830550050375628,128.134343080040225,,,,,,,,,,
329,경상남도,통영시,하도,34.825846769999998,128.232557000000014,,,,,,,,,,
330,경상남도,사천시,마도,34.943539399999999,128.030434399999990,,,,,,,,,,
331,경상남도,사천시,저도,34.943539399999999,128.030434399999990,,,,,,,,,,
332,경상남도,사천시,늑도,34.926589684569528,128.043630951754039,,,,,,,,,,
333,경상남도,사천시,초양도,34.926408039999998,128.044210867047980,,,,,,,,,,
334,경상남도,사천시,신도,34.928104400000002,128.029632899999996,,,,,,,,,,
335,경상남도,사천시,신수도,34.901043659999999,128.077726500000011,,,,,,,,,,
336,경상남도,사천시,비토도,34.972515799999996,127.971820100000002,,,,,,,,,,
337,경상남도,사천시,진도,34.963887460000002,127.962398399999998,,,,,,,,,,
338,경상남도,사천시,별학도,34.962161969999997,127.970817499999995,,,,,,,,,,
339,경상남도,사천시,월등도,34.974600440000003,127.996198300000003,,,,,,,,,,
340,경상남도,사천시,솔섬,34.987543590000001,127.965868799999996,,,,,,,,,,
341,경상남도,거제시,거제도,34.860980650000002,128.629541100000012,,,,,,,,,,
342,경상남도,거제시,내도,34.785449210000003,128.714071300000001,,,,,,,,,,
343,경상남도,거제시,외도,34.770455630000001,128.711764600000009,,,,,,,,,,
344,경상남도,거제시,지심도,34.817139910000002,128.749383499999993,5,5,5,5,5,5,5,5,5,5
345,경상남도,거제시,산달도,34.812551110000001,128.536603700000001,,,,,,,,,,
346,경상남도,거제시,화도,34.827504840000003,128.470741199999992,616,616,616,616,616,616,616,616,616,616
347,경상남도,거제시,고개도,34.956522919999998,128.691463400000004,,,,,,,,,,
348,경상남도,거제시,가조도,34.960268759999998,128.521695899999997,,,,,,,,,,
349,경상남도,거제시,칠천도,34.988512030000003,128.635827799999987,,,,,,,,,,
350,경상남도,거제시,황덕도,35.009444230000000,128.622026199999993,,,,,,,,,,
351,경상남도,거제시,이수도,34.968001500000000,128.729826000000003,,,,,,,,,,
352,경상남도,고성군,와도,34.894683600000000,128.251923299999987,,,,,,,,,,
353,경상남도,고성군,자란도,34.929591879999997,128.224143400000003,,,,,,,,,,
354,경상남도,남해군,남해도,34.792262500000000,127.965045799999999,,,,,,,,,,
355,경상남도,남해군,노도,34.726730670000002,127.938998299999994,77,77,77,77,77,77,77,77,77,77
356,경상남도,남해군,조도,34.697122780000001,128.050642399999987,24,24,24,24,24,24,24,24,24,24
357,경상남도,남해군,호도,34.686992429999997,128.047162100000008,32,32,32,32,32,32,32,32,32,32
358,경상남도,남해군,창선도,34.874527749999999,127.994619825687849,,,,,,,,,,
359,경상남도,하동군,대도,34.929585240000002,127.831596200000007,,,,,,,,,,
360,경상남도,하동군,방아섬,34.984444241278887,127.922592780572117,,,,,,,,,,
361,경상남도,하동군,솔섬,34.975436870000003,127.918937200000002,,,,,,,,,,
362,경상남도,거제시,"동섬(고비도, 고승도)",34.829060230000003,128.529362200000008,,,,,,,,,,
363,경상남도,거제시,복섬(복도),34.807362879999999,128.517362200000008,,,,,,,,,,
364,경상남도,거제시,소송도(작은솔섬),34.830035660000000,128.585497099999998,,,,,,,,,,
365,경상남도,거제시,댓섬(죽도),34.766167520000003,128.596630699999992,,,,,,,,,,
366,경상남도,거제시,구도,34.787208239999998,128.533094799999986,,,,,,,,,,
367,경상남도,거제시,큰솔섬(솔섬),34.820859079999998,128.583186799999993,,,,,,,,,,
368,경상남도,거제시,방화도,34.837497700000000,128.458746399999995,581,581,581,581,581,581,581,581,581,581
369,경상남도,거제시,항도,34.830596079999999,128.477989600000001,1378,1378,1378,1378,1378,1378,1378,1378,1378,1378
370,경상남도,거제시,소록도,34.829999579999999,128.495787199999995,5494,5494,5494,5494,5494,5494,5494,5494,5494,5494
371,경상남도,거제시,유대도1(고래섬),34.858798200000003,128.474672599999991,,,,,,,,,,
372,경상남도,거제시,유대도2,34.860439229999997,128.470219799999995,,,,,,,,,,
373,경상남도,거제시,유대도3,34.858849079999999,128.469319600000006,,,,,,,,,,
374,경상남도,거제시,사두도,34.912862099999998,128.564464399999991,,,,,,,,,,
375,경상남도,거제시,소고개도(동섬),34.893266150000002,128.483811099999997,,,,,,,,,,
376,경상남도,거제시,고개등대도(등대섬),34.898356470000003,128.481662300000011,,,,,,,,,,
377,경상남도,거제시,노루섬(장도),34.922934079999997,128.519287399999996,,,,,,,,,,
378,경상남도,거제시,계도(사등면),34.976751059999998,128.514540299999993,,,,,,,,,,
379,경상남도,거제시,범벅도,34.931109149999997,128.532416200000000,,,,,,,,,,
380,경상남도,거제시,멍에섬(가도),34.926919580000003,128.520658200000014,,,,,,,,,,
381,경상남도,거제시,귤도,34.905802219999998,128.600303200000013,,,,,,,,,,
382,경상남도,거제시,윤돌도,34.805782610000001,128.680825499999997,,,,,,,,,,
383,경상남도,거제시,동도,34.769061979999996,128.716352199999989,,,,,,,,,,
384,경상남도,거제시,광지말도(딴섬),35.024314330000003,128.670882900000009,5,5,5,5,5,5,5,5,5,5
385,경상남도,거제시,망와도,35.039444439999997,128.717222200000009,,,,,,,,,,
386,경상남도,거제시,대범벅도,34.999794039999998,128.664229599999999,3739,3739,3739,3739,3739,3739,3739,3739,3739,3739
387,경상남도,거제시,소범벅도,35.000940309999997,128.661807699999997,3741,3741,3741,3741,3741,3741,3741,3741,3741,3741
388,경상남도,거제시,수야방도(려봉도),35.018742050000000,128.640575200000001,,,,,,,,,,
389,경상남도,거제시,목섬(항도),34.947491999999997,128.584080000000000,,,,,,,,,,
390,경상남도,거제시,씨름섬(씨릉도),34.974169109999998,128.633769400000006,6478,6478,6478,6478,6478,6478,6478,6478,6478,6478
391,경상남도,거제시,소광이도,34.998480819999997,128.568093199999993,,,,,,,,,,
392,경상남도,거제시,대광이도,34.990073019999997,128.569023799999997,,,,,,,,,,
393,경상남도,거제시,동용도(동굴도),34.973955560000000,128.637561099999999,6478,6478,6478,6478,6478,6478,6478,6478,6478,6478
394,경상남도,거제시,북여도(1),34.683703219999998,128.775111000000010,,,,,,,,,,
395,경상남도,거제시,북여도(2),34.683083289999999,128.775028700000007,,,,,,,,,,
396,경상남도,거제시,남여도(1),34.670789290000002,128.776004999999998,,,,,,,,,,
397,경상남도,거제시,남여도(2),34.669783289999998,128.775396000000001,,,,,,,,,,
398,경상남도,거제시,소다포도,34.710265110000002,128.646582700000010,16,16,16,16,16,16,16,16,16,16
399,경상남도,거제시,대손(병)대도(1),34.684329790000000,128.622275500000001,3,3,3,3,3,3,3,3,3,3
400,경상남도,거제시,대손(병)대도(2),34.683328860000003,128.618384800000001,3,3,3,3,3,3,3,3,3,3
401,경상남도,거제시,소손(병)대도(1),34.699162420000000,128.609770700000013,13,13,13,13,13,13,13,13,13,13
402,경상남도,거제시,소손(병)대도(2),34.696575539999998,128.606287900000012,14,14,14,14,14,14,14,14,14,14
403,경상남도,거제시,대손(병)대도(4),34.687517950000000,128.616284000000007,6,6,6,6,6,6,6,6,6,6
404,경상남도,거제시,대손(병)대도(5),34.683984080000002,128.614929499999988,2,2,2,2,2,2,2,2,2,2
405,경상남도,거제시,공지도,34.760792209999998,128.573951599999987,,,,,,,,,,
406,경상남도,거제시,취도,34.978973869999997,128.539264300000013,,,,,,,,,,
407,경상남도,거제시,만금초도(만금여),34.967233829999998,128.506160200000011,,,,,,,,,,
408,경상남도,거제시,격도,34.980668770000001,128.710812900000008,,,,,,,,,,
409,경상남도,거제시,백사도,34.979737319999998,128.748405399999996,669,669,669,669,669,669,669,669,669,669
410,경상남도,거제시,백여도(1),34.974307000000003,128.754861699999992,575,575,575,575,575,575,575,575,575,575
411,경상남도,거제시,백여도(2),34.974719190000002,128.756017200000002,535,535,535,535,535,535,535,535,535,535
412,경상남도,거제시,갈산도,34.977300169999999,128.750996799999996,672,672,672,672,672,672,672,672,672,672
413,경상남도,거제시,황도,34.912272989999998,128.725574800000004,,,,,,,,,,
414,경상남도,거제시,저도,35.019189310000002,128.739403900000013,13,13,13,13,13,13,13,13,13,13
415,경상남도,거제시,사근서(1),35.031151459999997,128.733210399999990,,,,,,,,,,
416,경상남도,거제시,사근서(2),35.031527230000002,128.731663800000007,,,,,,,,,,
417,경상남도,거제시,뱀섬,34.890912989999997,128.705361699999997,,,,,,,,,,
418,경상남도,거제시,첫삼섬,34.688986399999997,128.618176000000005,5,5,5,5,5,5,5,5,5,5
419,경상남도,거제시,애섬,34.682155700000003,128.626282699999990,1,1,1,1,1,1,1,1,1,1
420,경상남도,거제시,촛대섬,34.681180099999999,128.616835900000012,2,2,2,2,2,2,2,2,2,2
421,경상남도,거제시,가운데섬,34.681663700000001,128.616832700000003,2,2,2,2,2,2,2,2,2,2
422,경상남도,거제시,고동섬,34.681747600000001,128.616055600000010,2,2,2,2,2,2,2,2,2,2
423,경상남도,거제시,안촛대섬,34.685531300000001,128.623647400000010,3,3,3,3,3,3,3,3,3,3
424,경상남도,거제시,(미부여),34.688098199999999,128.616994299999988,5,5,5,5,5,5,5,5,5,5
425,경상남도,거제시,중삼섬,34.688411700000003,128.617700799999994,5,5,5,5,5,5,5,5,5,5
426,경상남도,거제시,다포도,34.710838000000003,128.645050400000002,16,16,16,16,16,16,16,16,16,16
427,경상남도,거제시,갈곶도,34.733046399999999,128.684083899999990,12,12,12,12,12,12,12,12,12,12
428,경상남도,거제시,(미부여),34.737403700000002,128.658377500000000,21,21,21,21,21,21,21,21,21,21
429,경상남도,거제시,송도,34.737440900000003,128.656806200000005,21,21,21,21,21,21,21,21,21,21
430,경상남도,거제시,촛대여,34.695185299999999,128.608259199999992,14,14,14,14,14,14,14,14,14,14
431,경상남도,거제시,촛대여,34.694844400000001,128.607081399999998,14,14,14,14,14,14,14,14,14,14
432,경상남도,거제시,누렁섬,34.694904600000001,128.599089200000009,13,13,13,13,13,13,13,13,13,13
433,경상남도,거제시,감동여,34.698382100000003,128.612328399999996,9,9,9,9,9,9,9,9,9,9
434,경상남도,거제시,쥐섬,34.698892000000001,128.610883099999995,8,8,8,8,8,8,8,8,8,8
435,경상남도,거제시,(미부여),34.893565899999999,128.486643500000014,,,,,,,,,,
436,경상남도,거제시,(미부여),34.977450800000000,128.645551000000012,,,,,,,,,,
437,경상남도,거제시,(미부여),35.010042800000001,128.656049899999999,37,37,37,37,37,37,37,37,37,37
438,경상남도,거제시,(미부여),35.031283700000003,128.736412999999999,,,,,,,,,,
439,경상남도,거제시,(미부여),35.030698100000002,128.732353799999999,,,,,,,,,,
440,경상남도,고성군,새섬,34.942700780000003,128.325444699999991,,,,,,,,,,
441,경상남도,고성군,부채섬,34.937295020000001,128.333249300000006,,,,,,,,,,
442,경상남도,고성군,토끼섬,34.949641780000000,128.319696899999997,6478,6478,6478,6478,6478,6478,6478,6478,6478,6478
443,경상남도,고성군,두도,34.891433749999997,128.280372199999988,,,,,,,,,,
444,경상남도,고성군,아랫대호섬,34.877707800000003,128.243751300000014,,,,,,,,,,
445,경상남도,고성군,나비섬,34.913254360000003,128.256852799999990,,,,,,,,,,
446,경상남도,고성군,괴암섬,34.917046919999997,128.262429400000002,,,,,,,,,,
447,경상남도,고성군,보리섬,34.931533530000003,128.262435600000003,,,,,,,,,,
448,경상남도,고성군,밤섬,34.935214240000001,128.250925400000000,,,,,,,,,,
449,경상남도,고성군,목섬,34.937922659999998,128.238178299999987,,,,,,,,,,
450,경상남도,고성군,늑도,34.928633099999999,128.204715800000002,6478,6478,6478,6478,6478,6478,6478,6478,6478,6478
451,경상남도,고성군,육섬,34.920620530000001,128.206932800000004,,,,,,,,,,
452,경상남도,고성군,만아섬,34.908198769999998,128.207426199999986,,,,,,,,,,
453,경상남도,고성군,마안도,34.887806869999999,128.179442499999993,,,,,,,,,,
454,경상남도,고성군,장여,34.931607159999999,128.203457799999995,6478,6478,6478,6478,6478,6478,6478,6478,6478,6478
455,경상남도,고성군,도투마리여,34.896121450000003,128.269106399999998,,,,,,,,,,
456,경상남도,고성군,소치섬,34.885863890000003,128.237282800000003,,,,,,,,,,
457,경상남도,고성군,상두섬,34.934337780000000,128.258867600000002,,,,,,,,,,
458,경상남도,고성군,무도(덕명리),34.891530969999998,128.138586000000004,,,,,,,,,,
459,경상남도,고성군,토끼섬,34.891664059999997,128.191676400000006,,,,,,,,,,
460,경상남도,고성군,소품섬,35.055254730000001,128.413159900000011,,,,,,,,,,
461,경상남도,고성군,윗대호섬,34.881359600000003,128.249803700000001,,,,,,,,,,
462,경상남도,고성군,문래섬,34.906942299999997,128.254009499999995,,,,,,,,,,
463,경상남도,고성군,가무여,34.928214300000000,128.242055599999986,,,,,,,,,,
464,경상남도,고성군,돌섬,34.930526600000000,128.211338500000011,,,,,,,,,,
465,경상남도,고성군,(미부여),34.938170399999997,128.235555699999992,,,,,,,,,,
466,경상남도,고성군,(미부여),34.938645600000001,128.205270500000012,6478,6478,6478,6478,6478,6478,6478,6478,6478,6478
467,경상남도,고성군,비사도,34.923071399999998,128.310459600000002,,,,,,,,,,
468,경상남도,남해군,윗돌섬,34.928441390000003,127.936102700000006,,,,,,,,,,
469,경상남도,남해군,아랫돌섬,34.929864260000002,127.942231000000007,,,,,,,,,,
470,경상남도,남해군,도렛섬,34.920277779999999,127.927777800000001,,,,,,,,,,
471,경상남도,남해군,하장도,34.911944439999999,127.938333299999996,,,,,,,,,,
472,경상남도,남해군,살개섬,34.901111110000002,127.931388900000002,,,,,,,,,,
473,경상남도,남해군,대와도,34.939444440000003,127.857222199999995,,,,,,,,,,
474,경상남도,남해군,와도,34.940555560000000,127.851666699999996,,,,,,,,,,
475,경상남도,남해군,목섬,34.933611110000001,127.858055600000000,,,,,,,,,,
476,경상남도,남해군,소항도,34.931944440000002,127.856944400000003,,,,,,,,,,
477,경상남도,남해군,통인도,34.899722220000001,127.826388899999998,,,,,,,,,,
478,경상남도,남해군,덕생이끝,34.895493909999999,127.824422799999994,,,,,,,,,,
479,경상남도,남해군,소덕산도,34.894275759999999,127.824829800000003,,,,,,,,,,
480,경상남도,남해군,난초,34.913493150000001,127.819448699999995,,,,,,,,,,
481,경상남도,남해군,바깥난초,34.913333330000000,127.816666699999999,,,,,,,,,,
482,경상남도,남해군,행기섬(황강도),34.917499999999997,127.821944400000007,,,,,,,,,,
483,경상남도,남해군,육도,34.886666669999997,127.824722199999997,,,,,,,,,,
484,경상남도,남해군,송도,34.884722220000000,127.817222200000003,,,,,,,,,,
485,경상남도,남해군,우미도,34.883333340000000,127.821388900000002,,,,,,,,,,
